"Relative Energy Availability (fraction of Earth)","P Concentration (mol/m^3)","Steady State Biomass (cells/ml)","Flow (Mortality) Rate (same units as growth rate)"
1.9952623149688787e-7,0.25118864315095807,2210.2727313221917,2.8201071138363097e-6
2.5118864315095823e-7,0.25118864315095807,2782.568197214869,3.5503041122036405e-6
3.162277660168379e-7,0.25118864315095807,3503.045319382706,4.469567436635648e-6
3.981071705534969e-7,0.25118864315095807,4410.071989735008,5.626851027519391e-6
5.011872336272725e-7,0.25118864315095807,5551.950454468658,7.083784164902076e-6
6.30957344480193e-7,0.25118864315095807,6989.489547927526,8.91795338952536e-6
7.943282347242822e-7,0.25118864315095807,8799.242892063181,0.000011227034169413805
1.e-6,0.25118864315095807,11077.58554577079,0.000014133992316824773
1.2589254117941661e-6,0.25118864315095807,13945.846121491904,0.00001779363211589824
1.584893192461114e-6,0.25118864315095807,17556.767671845413,0.000022400839818665615
1.995262314968883e-6,0.25118864315095807,22102.641320843763,0.000028200961420032027
2.5118864315095823e-6,0.25118864315095807,27825.54567989039,0.00003550286723041442
3.162277660168379e-6,0.25118864315095807,35030.23719277659,0.00004469539876713575
3.981071705534969e-6,0.25118864315095807,44100.37755034858,0.00005626807348071748
5.011872336272725e-6,0.25118864315095807,55518.96197758191,0.0000708371493781292
6.309573444801943e-6,0.25118864315095807,69894.03556191645,0.00008917843672322362
7.943282347242822e-6,0.25118864315095807,87991.06605692729,0.00011226860280042677
0.00001,0.25118864315095807,110773.69546825717,0.00014133716722095074
0.000012589254117941661,0.25118864315095807,139455.03788482957,0.00017793195330382516
0.00001584893192461114,0.25118864315095807,175562.2511515729,0.00022400147565652858
0.00001995262314968883,0.25118864315095807,221017.8143384584,0.0002819986428367435
0.000025118864315095822,0.25118864315095807,278241.82869651,0.0003550112840787805
0.000031622776601683795,0.25118864315095807,350280.77316562587,0.00044692642961848727
0.000039810717055349695,0.25118864315095807,440969.5444431003,0.0005626370590890074
0.00005011872336272725,0.25118864315095807,555135.368543466,0.0007083022741332338
0.00006309573444801943,0.25118864315095807,698854.3758561179,0.0008916746648756993
0.00007943282347242822,0.25118864315095807,879774.3971397418,0.0011225121682545995
0.0001,0.25118864315095807,1.107521002282319e6,0.0014130961365794669
0.00012589254117941688,0.25118864315095807,1.3942081384774977e6,0.0017788828654345145
0.00015848931924611142,0.25118864315095807,1.7550801392119252e6,0.0022393227387994237
0.00019952623149688788,0.25118864315095807,2.2093186252442785e6,0.0028188897613427104
0.0002511886431509582,0.25118864315095807,2.781056210145701e6,0.0035483749545775355
0.00031622776601683794,0.25118864315095807,3.500649319785441e6,0.004466510358821983
0.00039810717055349773,0.25118864315095807,4.406275259166426e6,0.005622006745338667
0.0005011872336272725,0.25118864315095807,5.545934387366941e6,0.007076108209562128
0.0006309573444801943,0.25118864315095807,6.979957402885321e6,0.008905791239336533
0.0007943282347242822,0.25118864315095807,8.78414080467387e6,0.011207765278199604
0.001,0.25118864315095807,1.1053661002782542e7,0.014103466774810827
0.0012589254117941688,0.25118864315095807,1.3907949510904256e7,0.017745279485537738
0.001584893192461114,0.25118864315095807,1.7496747907158896e7,0.022324260054087726
0.001995262314968883,0.25118864315095807,2.2007600698776286e7,0.028079698225804202
0.002511886431509582,0.25118864315095807,2.767508430248155e7,0.03531089218783301
0.0031622776601683794,0.25118864315095807,3.479210605390503e7,0.04439156507815635
0.003981071705534978,0.25118864315095807,4.3723629593266144e7,0.055787377330233416
0.005011872336272725,0.25118864315095807,5.4923177228809774e7,0.07007698218884317
0.006309573444801942,0.25118864315095807,6.89524020448502e7,0.08797699794105038
0.00794328234724282,0.25118864315095807,8.650387577937296e7,0.11037108317683529
0.01,0.25118864315095807,1.0842694846795675e8,0.13834293134436548
0.012589254117941687,0.25118864315095807,1.3575602608723128e8,0.1732123504528963
0.01584893192461114,0.25118864315095807,1.6973978230393228e8,0.21657253460951348
0.01995262314968883,0.25118864315095807,2.118685501888276e8,0.27032501335648534
0.025118864315095822,0.25118864315095807,2.638953114385095e8,0.3367064320105518
0.03162277660168379,0.25118864315095807,3.278432488640925e8,0.4182981879520708
0.039810717055349776,0.25118864315095807,4.05989838703945e8,0.5180061338619011
0.05011872336272725,0.25118864315095807,5.008143331435578e8,0.6389935701900603
0.06309573444801943,0.25118864315095807,6.14893155983942e8,0.784547779536064
0.07943282347242822,0.25118864315095807,7.507278881539099e8,0.9578605517969526
0.1,0.25118864315095807,9.104956033902832e8,1.1617096351871734
0.12589254117941687,0.25118864315095807,1.0957240421256678e9,1.3980442876427506
0.15848931924611143,0.25118864315095807,1.3069160647426667e9,1.6675061133070188
0.19952623149688828,0.25118864315095807,1.5431770909379642e9,1.9689537090211477
0.25118864315095824,0.25118864315095807,1.8019279576530244e9,2.2990962971419906
0.31622776601683794,0.25118864315095807,2.0787997423107328e9,2.6523595295515343
0.39810717055349776,0.25118864315095807,2.3677909521796412e9,3.021086046998759
0.5011872336272725,0.25118864315095807,2.661713791080674e9,3.3961048748563316
0.6309573444801942,0.25118864315095807,2.952876134995347e9,3.7676015620120724
0.7943282347242822,0.25118864315095807,3.23386969644165e9,4.126123806976503
1.,0.25118864315095807,3.49829800125051e9,4.463510290083977
1.e-8,0.31622776601683794,138.78191712115552,1.4134022634387573e-7
1.2589254117941661e-8,0.31622776601683794,174.71607974999353,1.7793680165969915e-7
1.5848931924611143e-8,0.31622776601683794,219.9545106600203,2.2400915972842795e-7
1.9952623149688786e-8,0.31622776601683794,276.9063208008164,2.8201082116160577e-7
2.511886431509582e-8,0.31622776601683794,348.60439863768534,3.5503058520670767e-7
3.162277660168379e-8,0.31622776601683794,438.8669309880951,4.469570194132936e-7
3.981071705534969e-8,0.31622776601683794,552.5007225574665,5.626855397857218e-7
5.011872336272725e-8,0.31622776601683794,695.5571843224545,7.083791091419044e-7
6.30957344480193e-8,0.31622776601683794,875.6545896922283,8.917964367311558e-7
7.943282347242822e-8,0.31622776601683794,1102.3837757839738,1.122705156802565e-6
1.e-7,0.31622776601683794,1387.8188862376448,1.4134019891752736e-6
1.2589254117941662e-7,0.31622776601683794,1747.1603666062358,1.779367581918689e-6
1.584893192461114e-7,0.31622776601683794,2199.544429359923,2.2400909083656497e-6
1.9952623149688787e-7,0.31622776601683794,2769.0621316226757,2.8201071197537183e-6
2.5118864315095823e-7,0.31622776601683794,3486.0422971020926,3.5503041215820986e-6
3.162277660168379e-7,0.31622776601683794,4388.666618274629,4.469567451499498e-6
3.981071705534969e-7,0.31622776601683794,5525.0029534127225,5.626851051076999e-6
5.011872336272725e-7,0.31622776601683794,6955.565071620343,7.083784202238352e-6
6.30957344480193e-7,0.31622776601683794,8756.535173100767,8.917953448699336e-6
7.943282347242822e-7,0.31622776601683794,11023.820765563853,0.000011227034263198169
1.e-6,0.31622776601683794,13878.161943094725,0.000014133992465462841
1.2589254117941661e-6,0.31622776601683794,17471.560984834952,0.00001779363235147344
1.584893192461114e-6,0.31622776601683794,21995.37665037753,0.000022400840192026615
1.995262314968883e-6,0.31622776601683794,27690.514106878774,0.000028200962011768292
2.5118864315095823e-6,0.31622776601683794,34860.25304472279,0.000035502868168251095
3.162277660168379e-6,0.31622776601683794,43886.39687914714,0.00004469540025350254
3.981071705534969e-6,0.31622776601683794,55249.60272954878,0.00005626807583644173
5.011872336272725e-6,0.31622776601683794,69554.97428451196,0.0000708371531116839
6.309573444801943e-6,0.31622776601683794,87564.27964842958,0.00008917844264047587
7.943282347242822e-6,0.31622776601683794,110236.50852711906,0.00011226861217857334
0.00001,0.31622776601683794,138778.926502907,0.00014133718208417926
0.000012589254117941661,0.31622776601683794,174711.34187636423,0.00017793197686019125
0.00001584893192461114,0.31622776601683794,219947.00226143838,0.00022400151299032677
0.00001995262314968883,0.31622776601683794,276894.4205769615,0.0002819987020057766
0.000025118864315095822,0.31622776601683794,348585.5398263609,0.00035501137785328416
0.000031622776601683795,0.31622776601683794,438837.0408853162,0.0004469265782368816
0.000039810717055349695,0.31622776601683794,552453.350253358,0.0005626372946249529
0.00005011872336272725,0.31622776601683794,695482.1059621888,0.0007083026474159191
0.00006309573444801943,0.31622776601683794,875535.6025504831,0.000891675256455705
0.00007943282347242822,0.31622776601683794,1.102195200915994e6,0.0011225131057795235
0.0001,0.31622776601683794,1.387520029594257e6,0.0014130976223242675
0.00012589254117941688,0.31622776601683794,1.746686735574388e6,0.001778885219917862
0.00015848931924611142,0.31622776601683794,2.1987938275963645e6,0.0022393264698784537
0.00019952623149688788,0.31622776601683794,2.7678726131463377e6,0.0028188956736560104
0.0002511886431509582,0.31622776601683794,3.484157246391857e6,0.00354838432287132
0.00031622776601683794,0.31622776601683794,4.3856794343883535e6,0.004466525202395879
0.00039810717055349773,0.31622776601683794,5.520269422978677e6,0.0056220302624993106
0.0005011872336272725,0.31622776601683794,6.94806459944672e6,0.007076145465162141
0.0006309573444801943,0.31622776601683794,8.744651049273638e6,0.00890585025241132
0.0007943282347242822,0.31622776601683794,1.100499232840277e7,0.011207858741695257
0.001,0.31622776601683794,1.384833409821349e7,0.014103614773088491
0.0012589254117941688,0.31622776601683794,1.7424313383232635e7,0.017745513785255927
0.001584893192461114,0.31622776601683794,2.1920546747808103e7,0.022324630872853572
0.001995262314968883,0.31622776601683794,2.7572021291999284e7,0.02808028489635753
0.002511886431509582,0.31622776601683794,3.467266285478301e7,0.03531181993393123
0.0031622776601683794,0.31622776601683794,4.358950096907925e7,0.04439303135374046
0.003981071705534978,0.31622776601683794,5.4779878870616846e7,0.05578969307270839
0.005011872336272725,0.31622776601683794,6.881215064236371e7,0.0700806362328333
0.006309573444801942,0.31622776601683794,8.639023656503692e7,0.08798275720589784
0.00794328234724282,0.31622776601683794,1.0838222599183552e8,0.11038014773458477
0.01,0.31622776601683794,1.358528566428952e8,0.13835717295138159
0.012589254117941687,0.31622776601683794,1.700990645112021e8,0.17323467661270942
0.01584893192461114,0.31622776601683794,2.1268676352752978e8,0.21660743876148017
0.01995262314968883,0.31622776601683794,2.6548542831564122e8,0.27037939598202654
0.025118864315095822,0.31622776601683794,3.3069476775159913e8,0.3367908066607287
0.03162277660168379,0.31622776601683794,4.1085470686117285e8,0.4184284168900712
0.039810717055349776,0.31622776601683794,5.0882614232951415e8,0.518205861224713
0.05011872336272725,0.31622776601683794,6.277259956353524e8,0.6392975185828794
0.06309573444801943,0.31622776601683794,7.707971182309679e8,0.7850060192538901
0.07943282347242822,0.31622776601683794,9.411937017992597e8,0.9585436994003877
0.1,0.31622776601683794,1.1416690790838723e9,1.1627146467980625
0.12589254117941687,0.31622776601683794,1.374168590601022e9,1.399500062438215
0.15848931924611143,0.31622776601683794,1.6393575878615716e9,1.6695775629447185
0.19952623149688828,0.31622776601683794,1.9361513644659429e9,1.9718424464023026
0.25118864315095824,0.31622776601683794,2.261350144813715e9,2.303035952435274
0.31622776601683794,0.31622776601683794,2.60950063261238e9,2.65760425849663
0.39810717055349776,0.31622776601683794,2.973086257623066e9,3.0278922336289544
0.5011872336272725,0.31622776601683794,3.343081617259457e9,3.4047081006591466
0.6309573444801942,0.31622776601683794,3.7098061694631457e9,3.77819286607808
0.7943282347242822,0.31622776601683794,4.063915773651291e9,4.138830139088758
1.,0.31622776601683794,4.397322871685339e9,4.47838327522318
1.e-8,0.3981071705534973,174.03915923033367,1.4134022635568252e-7
1.2589254117941661e-8,0.3981071705534973,219.10231649004066,1.7793680167841167e-7
1.5848931924611143e-8,0.3981071705534973,275.8334732434688,2.2400915975808525e-7
1.9952623149688786e-8,0.3981071705534973,347.2537629012514,2.8201082120860953e-7
2.511886431509582e-8,0.3981071705534973,437.166582954758,3.550305852812035e-7
3.162277660168379e-8,0.3981071705534973,550.3601145144848,4.4695701953136146e-7
3.981071705534969e-8,0.3981071705534973,692.8623210823649,5.626855399728469e-7
5.011872336272725e-8,0.3981071705534973,872.2619631426018,7.083791094384776e-7
6.30957344480193e-8,0.3981071705534973,1098.1127206226088,8.917964372011926e-7
7.943282347242822e-8,0.3981071705534973,1382.441960092502,1.122705157547523e-6
1.e-7,0.3981071705534973,1740.3912383987617,1.413401990355952e-6
1.2589254117941662e-7,0.3981071705534973,2191.022634492112,1.7793675837899384e-6
1.584893192461114e-7,0.3981071705534973,2758.333878690639,2.2400909113313797e-6
1.9952623149688787e-7,0.3981071705534973,3472.5363067814887,2.8201071244540833e-6
2.5118864315095823e-7,0.3981071705534973,4371.6637164100175,3.5503041290316733e-6
3.162277660168379e-7,0.3981071705534973,5503.597776193481,4.469567463306274e-6
3.981071705534969e-7,0.3981071705534973,6928.617876405133,5.6268510697894725e-6
5.011872336272725e-7,0.3981071705534973,8722.611182545075,7.0837842318956085e-6
6.30957344480193e-7,0.3981071705534973,10981.113815028577,8.917953495702895e-6
7.943282347242822e-7,0.3981071705534973,13824.39838071346,0.000011227034337693738
1.e-6,0.3981071705534973,17403.878737435967,0.000014133992583530256
1.2589254117941661e-6,0.3981071705534973,21910.173021721665,0.000017793632538597473
1.584893192461114e-6,0.3981071705534973,27583.254282408812,0.00002240084048859781
1.995262314968883e-6,0.3981071705534973,34725.22915215929,0.000028200962481801125
2.5118864315095823e-6,0.3981071705534973,43716.42490339531,0.00003550286891320128
3.162277660168379e-6,0.3981071705534973,55035.64134747337,0.00004469540143416571
3.981071705534969e-6,0.3981071705534973,69285.64560666968,0.000056268077707660176
5.011872336272725e-6,0.3981071705534973,87225.26682379421,0.0000708371560773521
6.309573444801943e-6,0.3981071705534973,109809.79891015725,0.00008917844734071698
7.943282347242822e-6,0.3981071705534973,138241.86126753193,0.00011226861962790109
0.00001,0.3981071705534973,174035.4233858703,0.00014133719389046359
0.000012589254117941661,0.3981071705534973,219096.39869654755,0.00017793199557168235
0.00001584893192461114,0.3981071705534973,275824.09300872806,0.00022400154264562566
0.00001995262314968883,0.3981071705534973,347238.89958647336,0.0002819987490054279
0.000025118864315095822,0.3981071705534973,437143.0245234378,0.00035501145234105537
0.000031622776601683795,0.3981071705534973,550322.7754135286,0.0004469266962887389
0.000039810717055349695,0.3981071705534973,692803.1443651726,0.0005626374817179453
0.00005011872336272725,0.3981071705534973,872168.1769545089,0.0007083029439251759
0.00006309573444801943,0.3981071705534973,1.097964083543712e6,0.0008916757263649655
0.00007943282347242822,0.3981071705534973,1.3822063948454526e6,0.0011225138504831575
0.0001,0.3981071705534973,1.7400179075895008e6,0.0014130988024955388
0.00012589254117941688,0.3981071705534973,2.1904309783452847e6,0.0017788870901549046
0.00015848931924611142,0.3981071705534973,2.7573962334091654e6,0.0022393294335887343
0.00019952623149688788,0.3981071705534973,3.471050371588971e6,0.0028189003699910713
0.0002511886431509582,0.3981071705534973,4.369308927518609e6,0.003548391764406836
0.00031622776601683794,0.3981071705534973,5.499866208394241e6,0.004466536993136037
0.00039810717055349773,0.3981071705534973,6.922704782467466e6,0.005622048942984221
0.0005011872336272725,0.3981071705534973,8.713241634262053e6,0.007076175058616705
0.0006309573444801943,0.3981071705534973,1.0966268218296252e7,0.008905897128720188
0.0007943282347242822,0.3981071705534973,1.3800877945623668e7,0.01120793298349966
